id,name,mw_exact,sf,+H,+Na,+K
SLM:000400885,PIP(50:3),1134.420400,C59H107O16P2,1134.7107128,1156.69265704,1172.66659425
SLM:000400886,PIP(50:4),1132.404600,C59H105O16P2,1132.69506273,1154.67700698,1170.65094419
SLM:000400887,PIP(50:5),1130.388700,C59H103O16P2,1130.67941267,1152.66135692,1168.63529413
SLM:000400888,PIP(50:6),1128.372800,C59H101O16P2,1128.6637626,1150.64570685,1166.61964406
SLM:000400889,PIP(50:7),1126.356900,C59H99O16P2,1126.64811254,1148.63005679,1164.603994
SLM:000400890,PIP(50:8),1124.341000,C59H97O16P2,1124.63246248,1146.61440672,1162.58834393
SLM:000400891,PIP(50:9),1122.325200,C59H95O16P2,1122.61681241,1144.59875666,1160.57269387
SLM:000400892,PIP(51:0),1154.494700,C60H115O16P2,1154.77331305,1176.7552573,1192.72919451
SLM:000400893,PIP(51:4),1146.431100,C60H107O16P2,1146.7107128,1168.69265704,1184.66659425
SLM:000400894,PIP(51:5),1144.415300,C60H105O16P2,1144.69506273,1166.67700698,1182.65094419
SLM:000400895,PIP(51:6),1142.399400,C60H103O16P2,1142.67941267,1164.66135692,1180.63529413
SLM:000400896,PIP(52:0),1168.521200,C61H117O16P2,1168.78896312,1190.77090736,1206.74484457
SLM:000400897,PIP(52:1),1166.505400,C61H115O16P2,1166.77331305,1188.7552573,1204.72919451
SLM:000400898,PIP(52:10),1148.362400,C61H97O16P2,1148.63246248,1170.61440672,1186.58834393
SLM:000400899,PIP(52:11),1146.346600,C61H95O16P2,1146.61681241,1168.59875666,1184.57269387
SLM:000400900,PIP(52:12),1144.330700,C61H93O16P2,1144.60116235,1166.5831066,1182.55704381
SLM:000400901,PIP(52:2),1164.489500,C61H113O16P2,1164.75766299,1186.73960724,1202.71354445
SLM:000400902,PIP(52:3),1162.473600,C61H111O16P2,1162.74201292,1184.72395717,1200.69789438
SLM:000400903,PIP(52:4),1160.457700,C61H109O16P2,1160.72636286,1182.70830711,1198.68224432
SLM:000400904,PIP(52:5),1158.441800,C61H107O16P2,1158.7107128,1180.69265704,1196.66659425
SLM:000400905,PIP(52:6),1156.426000,C61H105O16P2,1156.69506273,1178.67700698,1194.65094419
SLM:000400906,PIP(52:7),1154.410100,C61H103O16P2,1154.67941267,1176.66135692,1192.63529413
SLM:000400907,PIP(52:8),1152.394200,C61H101O16P2,1152.6637626,1174.64570685,1190.61964406
SLM:000400908,PIP(52:9),1150.378300,C61H99O16P2,1150.64811254,1172.63005679,1188.603994
SLM:000400909,PIP(53:4),1174.484300,C62H111O16P2,1174.74201292,1196.72395717,1212.69789438
SLM:000400910,PIP(53:5),1172.468400,C62H109O16P2,1172.72636286,1194.70830711,1210.68224432
SLM:000400911,PIP(53:6),1170.452500,C62H107O16P2,1170.7107128,1192.69265704,1208.66659425
SLM:000400912,PIP(54:0),1196.574400,C63H121O16P2,1196.82026324,1218.80220749,1234.7761447
SLM:000400913,PIP(54:1),1194.558500,C63H119O16P2,1194.80461318,1216.78655743,1232.76049464
SLM:000400914,PIP(54:10),1176.415600,C63H101O16P2,1176.6637626,1198.64570685,1214.61964406
SLM:000400915,PIP(54:11),1174.399700,C63H99O16P2,1174.64811254,1196.63005679,1212.603994
SLM:000400916,PIP(54:12),1172.383800,C63H97O16P2,1172.63246248,1194.61440672,1210.58834393
SLM:000400917,PIP(54:4),1188.510900,C63H113O16P2,1188.75766299,1210.73960724,1226.71354445
SLM:000400918,PIP(54:5),1186.495000,C63H111O16P2,1186.74201292,1208.72395717,1224.69789438
SLM:000400919,PIP(54:6),1184.479100,C63H109O16P2,1184.72636286,1206.70830711,1222.68224432
SLM:000400920,PIP(54:7),1182.463200,C63H107O16P2,1182.7107128,1204.69265704,1220.66659425
SLM:000400921,PIP(54:8),1180.447400,C63H105O16P2,1180.69506273,1202.67700698,1218.65094419
SLM:000400922,PIP(54:9),1178.431500,C63H103O16P2,1178.67941267,1200.66135692,1216.63529413
SLM:000400923,PIP(55:4),1202.537500,C64H115O16P2,1202.77331305,1224.7552573,1240.72919451
SLM:000400924,PIP(55:5),1200.521600,C64H113O16P2,1200.75766299,1222.73960724,1238.71354445
SLM:000400925,PIP(55:6),1198.505700,C64H111O16P2,1198.74201292,1220.72395717,1236.69789438
SLM:000400926,PIP(56:0),1224.627600,C65H125O16P2,1224.85156337,1246.83350762,1262.80744483
SLM:000400927,PIP(56:1),1222.611700,C65H123O16P2,1222.83591331,1244.81785756,1260.79179477
SLM:000400928,PIP(56:10),1204.468800,C65H105O16P2,1204.69506273,1226.67700698,1242.65094419
SLM:000400929,PIP(56:11),1202.452900,C65H103O16P2,1202.67941267,1224.66135692,1240.63529413
SLM:000400930,PIP(56:12),1200.437000,C65H101O16P2,1200.6637626,1222.64570685,1238.61964406
SLM:000400931,PIP(56:4),1216.564000,C65H117O16P2,1216.78896312,1238.77090736,1254.74484457
SLM:000400932,PIP(56:5),1214.548200,C65H115O16P2,1214.77331305,1236.7552573,1252.72919451
SLM:000400933,PIP(56:6),1212.532300,C65H113O16P2,1212.75766299,1234.73960724,1250.71354445
SLM:000400934,PIP(56:7),1210.516400,C65H111O16P2,1210.74201292,1232.72395717,1248.69789438
SLM:000400935,PIP(56:8),1208.500500,C65H109O16P2,1208.72636286,1230.70830711,1246.68224432
SLM:000400936,PIP(56:9),1206.484600,C65H107O16P2,1206.7107128,1228.69265704,1244.66659425
SLM:000400937,PIP(57:4),1230.590600,C66H119O16P2,1230.80461318,1252.78655743,1268.76049464
SLM:000400938,PIP(57:5),1228.574700,C66H117O16P2,1228.78896312,1250.77090736,1266.74484457
SLM:000400939,PIP(57:6),1226.558900,C66H115O16P2,1226.77331305,1248.7552573,1264.72919451
SLM:000400940,PIP(58:0),1252.680700,C67H129O16P2,1252.8828635,1274.86480775,1290.83874496
SLM:000400941,PIP(58:10),1232.521900,C67H109O16P2,1232.72636286,1254.70830711,1270.68224432
SLM:000400942,PIP(58:11),1230.506000,C67H107O16P2,1230.7107128,1252.69265704,1268.66659425
SLM:000400943,PIP(58:12),1228.490200,C67H105O16P2,1228.69506273,1250.67700698,1266.65094419
SLM:000400944,PIP(58:4),1244.617200,C67H121O16P2,1244.82026324,1266.80220749,1282.7761447
SLM:000400945,PIP(58:5),1242.601300,C67H119O16P2,1242.80461318,1264.78655743,1280.76049464
SLM:000400946,PIP(58:6),1240.585400,C67H117O16P2,1240.78896312,1262.77090736,1278.74484457
SLM:000400947,PIP(58:7),1238.569600,C67H115O16P2,1238.77331305,1260.7552573,1276.72919451
SLM:000400948,PIP(58:8),1236.553700,C67H113O16P2,1236.75766299,1258.73960724,1274.71354445
SLM:000400949,PIP(58:9),1234.537800,C67H111O16P2,1234.74201292,1256.72395717,1272.69789438
SLM:000400950,PIP(59:4),1258.643800,C68H123O16P2,1258.83591331,1280.81785756,1296.79179477
SLM:000400951,PIP(59:5),1256.627900,C68H121O16P2,1256.82026324,1278.80220749,1294.7761447
SLM:000400952,PIP(6:0),523.298600,C15H25O16P2,524.06906017,546.05100442,562.02494163
SLM:000400953,PIP(60:0),1280.733900,C69H133O16P2,1280.91416363,1302.89610788,1318.87004509
SLM:000400954,PIP(60:10),1260.575100,C69H113O16P2,1260.75766299,1282.73960724,1298.71354445
SLM:000400955,PIP(60:11),1258.559200,C69H111O16P2,1258.74201292,1280.72395717,1296.69789438
SLM:000400956,PIP(60:12),1256.543300,C69H109O16P2,1256.72636286,1278.70830711,1294.68224432
SLM:000400957,PIP(60:4),1272.670400,C69H125O16P2,1272.85156337,1294.83350762,1310.80744483
SLM:000400958,PIP(60:5),1270.654500,C69H123O16P2,1270.83591331,1292.81785756,1308.79179477
SLM:000400959,PIP(60:6),1268.638600,C69H121O16P2,1268.82026324,1290.80220749,1306.7761447
SLM:000400960,PIP(60:7),1266.622700,C69H119O16P2,1266.80461318,1288.78655743,1304.76049464
SLM:000400961,PIP(60:8),1264.606800,C69H117O16P2,1264.78896312,1286.77090736,1302.74484457
SLM:000400962,PIP(60:9),1262.591000,C69H115O16P2,1262.77331305,1284.7552573,1300.72919451
SLM:000400963,PIP(62:10),1288.628200,C71H117O16P2,1288.78896312,1310.77090736,1326.74484457
SLM:000400964,PIP(62:11),1286.612400,C71H115O16P2,1286.77331305,1308.7552573,1324.72919451
SLM:000400965,PIP(62:12),1284.596500,C71H113O16P2,1284.75766299,1306.73960724,1322.71354445
SLM:000400966,PIP(62:4),1300.723500,C71H129O16P2,1300.8828635,1322.86480775,1338.83874496
SLM:000400967,PIP(62:5),1298.707600,C71H127O16P2,1298.86721344,1320.84915768,1336.82309489
SLM:000400968,PIP(62:6),1296.691800,C71H125O16P2,1296.85156337,1318.83350762,1334.80744483
SLM:000400969,PIP(62:7),1294.675900,C71H123O16P2,1294.83591331,1316.81785756,1332.79179477
SLM:000400970,PIP(62:8),1292.660000,C71H121O16P2,1292.82026324,1314.80220749,1330.7761447
SLM:000400971,PIP(62:9),1290.644100,C71H119O16P2,1290.80461318,1312.78655743,1328.76049464
SLM:000400972,PIP(64:10),1316.681400,C73H121O16P2,1316.82026324,1338.80220749,1354.7761447
SLM:000400973,PIP(64:11),1314.665500,C73H119O16P2,1314.80461318,1336.78655743,1352.76049464
SLM:000400974,PIP(64:12),1312.649600,C73H117O16P2,1312.78896312,1334.77090736,1350.74484457
SLM:000400975,PIP(64:4),1328.776700,C73H133O16P2,1328.91416363,1350.89610788,1366.87004509
SLM:000400976,PIP(64:5),1326.760800,C73H131O16P2,1326.89851356,1348.88045781,1364.85439502
SLM:000400977,PIP(64:6),1324.744900,C73H129O16P2,1324.8828635,1346.86480775,1362.83874496
SLM:000400978,PIP(64:8),1320.713200,C73H125O16P2,1320.85156337,1342.83350762,1358.80744483
SLM:000400979,PIP(64:9),1318.697300,C73H123O16P2,1318.83591331,1340.81785756,1356.79179477
SLM:000400980,PIP(66:10),1344.734600,C75H125O16P2,1344.85156337,1366.83350762,1382.80744483
SLM:000400981,PIP(66:11),1342.718700,C75H123O16P2,1342.83591331,1364.81785756,1380.79179477
SLM:000400982,PIP(66:12),1340.702800,C75H121O16P2,1340.82026324,1362.80220749,1378.7761447
SLM:000400983,PIP(66:4),1356.829800,C75H137O16P2,1356.94546376,1378.927408,1394.90134521
SLM:000400984,PIP(66:5),1354.814000,C75H135O16P2,1354.92981369,1376.91175794,1392.88569515
SLM:000400985,PIP(66:6),1352.798100,C75H133O16P2,1352.91416363,1374.89610788,1390.87004509
SLM:000400986,PIP(66:8),1348.766300,C75H129O16P2,1348.8828635,1370.86480775,1386.83874496
SLM:000400987,PIP(66:9),1346.750400,C75H127O16P2,1346.86721344,1368.84915768,1384.82309489
SLM:000400988,PIP(68:10),1372.787700,C77H129O16P2,1372.8828635,1394.86480775,1410.83874496
SLM:000400989,PIP(68:11),1370.771800,C77H127O16P2,1370.86721344,1392.84915768,1408.82309489
SLM:000400990,PIP(68:12),1368.756000,C77H125O16P2,1368.85156337,1390.83350762,1406.80744483
SLM:000400991,PIP(68:4),1384.883000,C77H141O16P2,1384.97676388,1406.95870813,1422.93264534
SLM:000400992,PIP(68:5),1382.867100,C77H139O16P2,1382.96111382,1404.94305807,1420.91699528
SLM:000400993,PIP(68:8),1376.819500,C77H133O16P2,1376.91416363,1398.89610788,1414.87004509
SLM:000400994,PIP(68:9),1374.803600,C77H131O16P2,1374.89851356,1396.88045781,1412.85439502
SLM:000400995,PIP(7:0),537.325100,C16H27O16P2,538.08471024,560.06665448,576.04059169
SLM:000400996,PIP(70:10),1400.840900,C79H133O16P2,1400.91416363,1422.89610788,1438.87004509
SLM:000400997,PIP(70:11),1398.825000,C79H131O16P2,1398.89851356,1420.88045781,1436.85439502
SLM:000400998,PIP(70:12),1396.809100,C79H129O16P2,1396.8828635,1418.86480775,1434.83874496
SLM:000400999,PIP(70:8),1404.872600,C79H137O16P2,1404.94546376,1426.927408,1442.90134521
SLM:000401000,PIP(70:9),1402.856800,C79H135O16P2,1402.92981369,1424.91175794,1440.88569515
SLM:000401001,PIP(72:10),1428.894000,C81H137O16P2,1428.94546376,1450.927408,1466.90134521
SLM:000401002,PIP(72:11),1426.878200,C81H135O16P2,1426.92981369,1448.91175794,1464.88569515
SLM:000401003,PIP(72:12),1424.862300,C81H133O16P2,1424.91416363,1446.89610788,1462.87004509
SLM:000401004,PIP(72:8),1432.925800,C81H141O16P2,1432.97676388,1454.95870813,1470.93264534
SLM:000401005,PIP(72:9),1430.909900,C81H139O16P2,1430.96111382,1452.94305807,1468.91699528
SLM:000401006,PIP(74:10),1456.947200,C83H141O16P2,1456.97676388,1478.95870813,1494.93264534
SLM:000401007,PIP(74:11),1454.931300,C83H139O16P2,1454.96111382,1476.94305807,1492.91699528
SLM:000401008,PIP(74:8),1460.979000,C83H145O16P2,1461.00806401,1482.99000826,1498.96394547
SLM:000401009,PIP(74:9),1458.963100,C83H143O16P2,1458.99241395,1480.9743582,1496.94829541
SLM:000401010,PIP(76:10),1485.000400,C85H145O16P2,1485.00806401,1506.99000826,1522.96394547
SLM:000401011,PIP(76:8),1489.032100,C85H149O16P2,1489.03936414,1511.02130839,1526.9952456
SLM:000401012,PIP(76:9),1487.016200,C85H147O16P2,1487.02371408,1509.00565832,1524.97959553
SLM:000401013,PIP(8:0),551.351700,C17H29O16P2,552.1003603,574.08230455,590.05624176
SLM:000401014,PIP(9:0),565.378300,C18H31O16P2,566.11601036,588.09795461,604.07189182
SLM:000401015,PIP3(10:0),735.335100,C19H31O22P4,736.03302208,758.01496633,773.98890354
SLM:000401016,PIP3(11:0),749.361700,C20H33O22P4,750.04867215,772.0306164,788.00455361
SLM:000401017,PIP3(12:0),763.388300,C21H35O22P4,764.06432221,786.04626646,802.02020367
SLM:000401018,PIP3(13:0),777.414900,C22H37O22P4,778.07997228,800.06191652,816.03585373
SLM:000401019,PIP3(14:0),791.441400,C23H39O22P4,792.09562234,814.07756659,830.0515038
SLM:000401020,PIP3(15:0),805.468000,C24H41O22P4,806.1112724,828.09321665,844.06715386
SLM:000401021,PIP3(16:0),819.494600,C25H43O22P4,820.12692247,842.10886672,858.08280393
SLM:000401022,PIP3(16:1),817.478700,C25H41O22P4,818.1112724,840.09321665,856.06715386
SLM:000401023,PIP3(17:0),833.521200,C26H45O22P4,834.14257253,856.12451678,872.09845399
SLM:000401024,PIP3(17:1),831.505300,C26H43O22P4,832.12692247,854.10886672,870.08280393
SLM:000401025,PIP3(18:0),847.547800,C27H47O22P4,848.1582226,870.14016684,886.11410405
SLM:000401026,PIP3(18:1),845.531900,C27H45O22P4,846.14257253,868.12451678,884.09845399
SLM:000401027,PIP3(18:2),843.516000,C27H43O22P4,844.12692247,866.10886672,882.08280393
SLM:000401028,PIP3(19:0),861.574300,C28H49O22P4,862.17387266,884.15581691,900.12975412
SLM:000401029,PIP3(19:1),859.558500,C28H47O22P4,860.1582226,882.14016684,898.11410405
SLM:000401030,PIP3(19:2),857.542600,C28H45O22P4,858.14257253,880.12451678,896.09845399
SLM:000401031,PIP3(20:0),875.600900,C29H51O22P4,876.18952272,898.17146697,914.14540418
SLM:000401032,PIP3(20:1),873.585000,C29H49O22P4,874.17387266,896.15581691,912.12975412
SLM:000401033,PIP3(20:2),871.569200,C29H47O22P4,872.1582226,894.14016684,910.11410405
SLM:000401034,PIP3(20:3),869.553300,C29H45O22P4,870.14257253,892.12451678,908.09845399
SLM:000401035,PIP3(20:4),867.537400,C29H43O22P4,868.12692247,890.10886672,906.08280393
SLM:000401036,PIP3(21:0),889.627500,C30H53O22P4,890.20517279,912.18711704,928.16105425
SLM:000401037,PIP3(21:1),887.611600,C30H51O22P4,888.18952272,910.17146697,926.14540418
SLM:000401038,PIP3(21:2),885.595700,C30H49O22P4,886.17387266,908.15581691,924.12975412
SLM:000401039,PIP3(21:3),883.579900,C30H47O22P4,884.1582226,906.14016684,922.11410405
SLM:000401040,PIP3(21:4),881.564000,C30H45O22P4,882.14257253,904.12451678,920.09845399
SLM:000401041,PIP3(22:0),903.654100,C31H55O22P4,904.22082285,926.2027671,942.17670431
SLM:000401042,PIP3(22:1),901.638200,C31H53O22P4,902.20517279,924.18711704,940.16105425
SLM:000401043,PIP3(22:2),899.622300,C31H51O22P4,900.18952272,922.17146697,938.14540418
SLM:000401044,PIP3(22:3),897.606400,C31H49O22P4,898.17387266,920.15581691,936.12975412
SLM:000401045,PIP3(22:4),895.590600,C31H47O22P4,896.1582226,918.14016684,934.11410405
SLM:000401046,PIP3(22:5),893.574700,C31H45O22P4,894.14257253,916.12451678,932.09845399
SLM:000401047,PIP3(23:0),917.680700,C32H57O22P4,918.23647292,940.21841716,956.19235437
SLM:000401048,PIP3(23:1),915.664800,C32H55O22P4,916.22082285,938.2027671,954.17670431
SLM:000401049,PIP3(23:2),913.648900,C32H53O22P4,914.20517279,936.18711704,952.16105425
SLM:000401050,PIP3(23:3),911.633000,C32H51O22P4,912.18952272,934.17146697,950.14540418
SLM:000401051,PIP3(23:4),909.617100,C32H49O22P4,910.17387266,932.15581691,948.12975412
SLM:000401052,PIP3(23:5),907.601300,C32H47O22P4,908.1582226,930.14016684,946.11410405
SLM:000401053,PIP3(24:0),931.707200,C33H59O22P4,932.25212298,954.23406723,970.20800444
SLM:000401054,PIP3(24:1),929.691400,C33H57O22P4,930.23647292,952.21841716,968.19235437
SLM:000401055,PIP3(24:2),927.675500,C33H55O22P4,928.22082285,950.2027671,966.17670431
SLM:000401056,PIP3(24:3),925.659600,C33H53O22P4,926.20517279,948.18711704,964.16105425
SLM:000401057,PIP3(24:4),923.643700,C33H51O22P4,924.18952272,946.17146697,962.14540418
SLM:000401058,PIP3(24:5),921.627800,C33H49O22P4,922.17387266,944.15581691,960.12975412
SLM:000401059,PIP3(24:6),919.612000,C33H47O22P4,920.1582226,942.14016684,958.11410405
SLM:000401060,PIP3(25:0),945.733800,C34H61O22P4,946.26777304,968.24971729,984.2236545
SLM:000401061,PIP3(25:1),943.717900,C34H59O22P4,944.25212298,966.23406723,982.20800444
SLM:000401062,PIP3(25:2),941.702100,C34H57O22P4,942.23647292,964.21841716,980.19235437
SLM:000401063,PIP3(25:3),939.686200,C34H55O22P4,940.22082285,962.2027671,978.17670431
SLM:000401064,PIP3(25:4),937.670300,C34H53O22P4,938.20517279,960.18711704,976.16105425
SLM:000401065,PIP3(25:5),935.654400,C34H51O22P4,936.18952272,958.17146697,974.14540418
SLM:000401066,PIP3(25:6),933.638500,C34H49O22P4,934.17387266,956.15581691,972.12975412
SLM:000401067,PIP3(26:0),959.760400,C35H63O22P4,960.28342311,982.26536736,998.23930457
SLM:000401068,PIP3(26:1),957.744500,C35H61O22P4,958.26777304,980.24971729,996.2236545
SLM:000401069,PIP3(26:2),955.728600,C35H59O22P4,956.25212298,978.23406723,994.20800444
SLM:000401070,PIP3(26:3),953.712800,C35H57O22P4,954.23647292,976.21841716,992.19235437
SLM:000401071,PIP3(26:4),951.696900,C35H55O22P4,952.22082285,974.2027671,990.17670431
SLM:000401072,PIP3(26:5),949.681000,C35H53O22P4,950.20517279,972.18711704,988.16105425
SLM:000401073,PIP3(26:6),947.665100,C35H51O22P4,948.18952272,970.17146697,986.14540418
SLM:000401074,PIP3(27:0),973.787000,C36H65O22P4,974.29907317,996.28101742,1012.25495463
SLM:000401075,PIP3(27:1),971.771100,C36H63O22P4,972.28342311,994.26536736,1010.23930457
SLM:000401076,PIP3(27:4),965.723500,C36H57O22P4,966.23647292,988.21841716,1004.19235437
SLM:000401077,PIP3(27:5),963.707600,C36H55O22P4,964.22082285,986.2027671,1002.17670431
SLM:000401078,PIP3(27:6),961.691700,C36H53O22P4,962.20517279,984.18711704,1000.16105425
SLM:000401079,PIP3(28:0),987.813600,C37H67O22P4,988.31472324,1010.29666748,1026.27060469
SLM:000401080,PIP3(28:1),985.797700,C37H65O22P4,986.29907317,1008.28101742,1024.25495463
SLM:000401081,PIP3(28:2),983.781800,C37H63O22P4,984.28342311,1006.26536736,1022.23930457
SLM:000401082,PIP3(28:3),981.765900,C37H61O22P4,982.26777304,1004.24971729,1020.2236545
SLM:000401083,PIP3(28:4),979.750000,C37H59O22P4,980.25212298,1002.23406723,1018.20800444
SLM:000401084,PIP3(28:5),977.734200,C37H57O22P4,978.23647292,1000.21841716,1016.19235437
SLM:000401085,PIP3(28:6),975.718300,C37H55O22P4,976.22082285,998.2027671,1014.17670431
SLM:000401086,PIP3(29:0),1001.840100,C38H69O22P4,1002.3303733,1024.31231755,1040.28625476
SLM:000401087,PIP3(29:1),999.824300,C38H67O22P4,1000.31472324,1022.29666748,1038.27060469
SLM:000401088,PIP3(29:2),997.808400,C38H65O22P4,998.29907317,1020.28101742,1036.25495463
SLM:000401089,PIP3(29:4),993.776600,C38H61O22P4,994.26777304,1016.24971729,1032.2236545
SLM:000401090,PIP3(29:5),991.760700,C38H59O22P4,992.25212298,1014.23406723,1030.20800444
SLM:000401091,PIP3(29:6),989.744900,C38H57O22P4,990.23647292,1012.21841716,1028.19235437
SLM:000401092,PIP3(30:0),1015.866700,C39H71O22P4,1016.34602336,1038.32796761,1054.30190482
SLM:000401093,PIP3(30:1),1013.850800,C39H69O22P4,1014.3303733,1036.31231755,1052.28625476
SLM:000401094,PIP3(30:2),1011.835000,C39H67O22P4,1012.31472324,1034.29666748,1050.27060469
SLM:000401095,PIP3(30:3),1009.819100,C39H65O22P4,1010.29907317,1032.28101742,1048.25495463
SLM:000401096,PIP3(30:4),1007.803200,C39H63O22P4,1008.28342311,1030.26536736,1046.23930457
SLM:000401097,PIP3(30:5),1005.787300,C39H61O22P4,1006.26777304,1028.24971729,1044.2236545
SLM:000401098,PIP3(30:6),1003.771400,C39H59O22P4,1004.25212298,1026.23406723,1042.20800444
SLM:000401099,PIP3(31:0),1029.893300,C40H73O22P4,1030.36167343,1052.34361768,1068.31755489
SLM:000401100,PIP3(31:1),1027.877400,C40H71O22P4,1028.34602336,1050.32796761,1066.30190482
SLM:000401101,PIP3(31:2),1025.861500,C40H69O22P4,1026.3303733,1048.31231755,1064.28625476
SLM:000401102,PIP3(31:3),1023.845700,C40H67O22P4,1024.31472324,1046.29666748,1062.27060469
SLM:000401103,PIP3(31:4),1021.829800,C40H65O22P4,1022.29907317,1044.28101742,1060.25495463
SLM:000401104,PIP3(31:5),1019.813900,C40H63O22P4,1020.28342311,1042.26536736,1058.23930457
SLM:000401105,PIP3(31:6),1017.798000,C40H61O22P4,1018.26777304,1040.24971729,1056.2236545
SLM:000401106,PIP3(32:0),1043.919900,C41H75O22P4,1044.37732349,1066.35926774,1082.33320495
SLM:000401107,PIP3(32:1),1041.904000,C41H73O22P4,1042.36167343,1064.34361768,1080.31755489
SLM:000401108,PIP3(32:2),1039.888100,C41H71O22P4,1040.34602336,1062.32796761,1078.30190482
SLM:000401109,PIP3(32:3),1037.872200,C41H69O22P4,1038.3303733,1060.31231755,1076.28625476
SLM:000401110,PIP3(32:4),1035.856400,C41H67O22P4,1036.31472324,1058.29666748,1074.27060469
SLM:000401111,PIP3(32:5),1033.840500,C41H65O22P4,1034.29907317,1056.28101742,1072.25495463
SLM:000401112,PIP3(32:6),1031.824600,C41H63O22P4,1032.28342311,1054.26536736,1070.23930457
SLM:000401113,PIP3(33:0),1057.946500,C42H77O22P4,1058.39297356,1080.3749178,1096.34885501
